time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/06/10/18:45:36.097209,236144,1623343536,117651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.87103271484375, 363.9583740234375, 367.9354248046875, 362.3060302734375)","(-0.85835862159729, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.799999237060547, 34.0, -20.799999237060547, -40.0)"
2021/06/10/18:45:36.131971,236145,1623343536,167651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.8352966308594, 363.9154357910156, 367.97833251953125, 362.341796875)","(-0.7868287563323975, -0.7868287563323975, 0.85835862159729, 0.7868287563323975)","(27.700000762939453, 34.0, -20.700000762939453, -39.900001525878906)"
2021/06/10/18:45:36.187411,236146,1623343536,217651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.7923583984375, 363.8796691894531, 368.01409912109375, 362.3775634765625)","(-0.7868287563323975, -0.7868287563323975, 0.7868287563323975, 0.7152988314628601)","(27.700000762939453, 34.0, -20.600000381469727, -40.0)"
2021/06/10/18:45:36.231333,236147,1623343536,267651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.756591796875, 363.8367614746094, 368.0570373535156, 362.42047119140625)","(-0.7868287563323975, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.600000381469727, 33.79999923706055, -20.5, -40.0)"
2021/06/10/18:45:36.298293,236148,1623343536,317651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.7208251953125, 363.8009948730469, 368.0928039550781, 362.46337890625)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.85835862159729)","(27.700000762939453, 33.70000076293945, -20.399999618530273, -39.79999923706055)"
2021/06/10/18:45:36.331661,236149,1623343536,367651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.68505859375, 363.7580871582031, 368.1357116699219, 362.4991455078125)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.899999618530273, 33.599998474121094, -20.399999618530273, -39.79999923706055)"
2021/06/10/18:45:36.396791,236150,1623343536,417651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.6492919921875, 363.71514892578125, 368.1714782714844, 362.534912109375)","(-0.7152988314628601, -0.85835862159729, 0.7868287563323975, 0.7152988314628601)","(28.100000381469727, 33.400001525878906, -20.399999618530273, -39.900001525878906)"
2021/06/10/18:45:36.433580,236151,1623343536,467651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.60638427734375, 363.6722412109375, 368.2143859863281, 362.5778503417969)","(-0.7868287563323975, -0.85835862159729, 0.7868287563323975, 0.7868287563323975)","(28.100000381469727, 33.29999923706055, -20.399999618530273, -39.900001525878906)"
2021/06/10/18:45:36.496847,236152,1623343536,517651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.5634765625, 363.636474609375, 368.2501525878906, 362.61358642578125)","(-0.85835862159729, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.899999618530273, 33.099998474121094, -20.200000762939453, -39.70000076293945)"
2021/06/10/18:45:36.542024,236153,1623343536,567651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.5277099609375, 363.59356689453125, 368.2930603027344, 362.6565246582031)","(-0.7868287563323975, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.799999237060547, 33.0, -20.200000762939453, -39.70000076293945)"
2021/06/10/18:45:36.599513,236154,1623343536,617651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.491943359375, 363.55780029296875, 368.3288269042969, 362.6922912597656)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(28.0, 33.0, -20.200000762939453, -39.70000076293945)"
2021/06/10/18:45:36.630870,236155,1623343536,667651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.44903564453125, 363.514892578125, 368.37176513671875, 362.7351989746094)","(-0.7868287563323975, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(28.100000381469727, 33.0, -20.299999237060547, -39.79999923706055)"
2021/06/10/18:45:36.696307,236156,1623343536,717651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.41326904296875, 363.4719543457031, 368.40753173828125, 362.7709655761719)","(-0.7868287563323975, -0.85835862159729, 0.7868287563323975, 0.7868287563323975)","(28.100000381469727, 32.900001525878906, -20.299999237060547, -39.70000076293945)"
2021/06/10/18:45:36.730536,236157,1623343536,767651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.3703308105469, 363.4290466308594, 368.450439453125, 362.8067321777344)","(-0.7868287563323975, -0.85835862159729, 0.7868287563323975, 0.7152988314628601)","(27.899999618530273, 32.70000076293945, -20.200000762939453, -39.70000076293945)"
2021/06/10/18:45:36.811601,236158,1623343536,817651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.3274230957031, 363.3861389160156, 368.4862060546875, 362.8496398925781)","(-0.85835862159729, -0.85835862159729, 0.7868287563323975, 0.7868287563323975)","(27.700000762939453, 32.400001525878906, -20.100000381469727, -39.599998474121094)"
2021/06/10/18:45:36.832363,236159,1623343536,867651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.2845153808594, 363.3503723144531, 368.52197265625, 362.8854064941406)","(-0.85835862159729, -0.7868287563323975, 0.7152988314628601, 0.7868287563323975)","(27.5, 32.099998474121094, -20.100000381469727, -39.599998474121094)"
2021/06/10/18:45:36.892817,236160,1623343536,917651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.2415771484375, 363.30743408203125, 368.56488037109375, 362.9283447265625)","(-0.85835862159729, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(27.100000381469727, 31.899999618530273, -20.200000762939453, -39.5)"
2021/06/10/18:45:36.932096,236161,1623343536,967651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.205810546875, 363.2645263671875, 368.60064697265625, 362.964111328125)","(-0.7868287563323975, -0.85835862159729, 0.7868287563323975, 0.7868287563323975)","(26.899999618530273, 31.600000381469727, -20.100000381469727, -39.5)"
2021/06/10/18:45:36.994082,236162,1623343537,17651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.16290283203125, 363.228759765625, 368.63641357421875, 362.9998474121094)","(-0.7868287563323975, -0.7868287563323975, 0.7152988314628601, 0.7152988314628601)","(26.600000381469727, 31.399999618530273, -20.100000381469727, -39.5)"
2021/06/10/18:45:37.027585,236163,1623343537,67651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.1199951171875, 363.18585205078125, 368.6793212890625, 363.04278564453125)","(-0.85835862159729, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(26.299999237060547, 31.100000381469727, -20.0, -39.400001525878906)"
2021/06/10/18:45:37.096617,236164,1623343537,117651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.084228515625, 363.15008544921875, 368.715087890625, 363.07855224609375)","(-0.7868287563323975, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(26.200000762939453, 31.100000381469727, -19.899999618530273, -39.29999923706055)"
2021/06/10/18:45:37.133933,236165,1623343537,167651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.0484619140625, 363.1214599609375, 368.7508544921875, 363.11431884765625)","(-0.7152988314628601, -0.6437689661979675, 0.7152988314628601, 0.7152988314628601)","(26.299999237060547, 31.399999618530273, -19.899999618530273, -39.400001525878906)"
2021/06/10/18:45:37.202845,236166,1623343537,217651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(367.0126953125, 363.085693359375, 368.7937927246094, 363.15008544921875)","(-0.7152988314628601, -0.6437689661979675, 0.7868287563323975, 0.7152988314628601)","(26.399999618530273, 31.700000762939453, -20.0, -39.5)"
2021/06/10/18:45:37.229156,236167,1623343537,267651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.9769287109375, 363.04278564453125, 368.8295593261719, 363.1929931640625)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(26.600000381469727, 31.799999237060547, -19.899999618530273, -39.400001525878906)"
2021/06/10/18:45:37.297487,236168,1623343537,317651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.941162109375, 363.00701904296875, 368.8653259277344, 363.228759765625)","(-0.7152988314628601, -0.7868287563323975, 0.7152988314628601, 0.7868287563323975)","(26.799999237060547, 31.899999618530273, -20.0, -39.5)"
2021/06/10/18:45:37.330691,236169,1623343537,367651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.9053955078125, 362.964111328125, 368.9082336425781, 363.27166748046875)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(26.899999618530273, 31.799999237060547, -20.100000381469727, -39.400001525878906)"
2021/06/10/18:45:37.395266,236170,1623343537,417651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.86962890625, 362.9283447265625, 368.9440002441406, 363.30743408203125)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(26.799999237060547, 31.5, -19.700000762939453, -39.0)"
2021/06/10/18:45:37.434095,236171,1623343537,467651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.8338623046875, 362.89971923828125, 368.9797668457031, 363.34320068359375)","(-0.7152988314628601, -0.6437689661979675, 0.7152988314628601, 0.7152988314628601)","(26.799999237060547, 31.299999237060547, -19.399999618530273, -38.900001525878906)"
2021/06/10/18:45:37.495113,236172,1623343537,517651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.798095703125, 362.86395263671875, 369.0155334472656, 363.37896728515625)","(-0.7152988314628601, -0.6437689661979675, 0.7152988314628601, 0.7152988314628601)","(26.799999237060547, 31.5, -19.5, -39.0)"
2021/06/10/18:45:37.542704,236173,1623343537,567651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.7623291015625, 362.82818603515625, 369.0513000488281, 363.41473388671875)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7152988314628601)","(27.0, 31.899999618530273, -19.700000762939453, -39.20000076293945)"
2021/06/10/18:45:37.594617,236174,1623343537,617651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.7265625, 362.7852783203125, 369.0870666503906, 363.45050048828125)","(-0.7152988314628601, -0.7868287563323975, 0.7152988314628601, 0.7152988314628601)","(27.200000762939453, 31.899999618530273, -19.799999237060547, -39.29999923706055)"
2021/06/10/18:45:37.643890,236175,1623343537,667651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.6907958984375, 362.74951171875, 369.1228332519531, 363.493408203125)","(-0.7152988314628601, -0.7868287563323975, 0.7152988314628601, 0.7868287563323975)","(27.399999618530273, 31.899999618530273, -20.0, -39.400001525878906)"
2021/06/10/18:45:37.692561,236176,1623343537,717651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.6622009277344, 362.70660400390625, 369.1585998535156, 363.5291748046875)","(-0.6437689661979675, -0.7868287563323975, 0.7152988314628601, 0.7868287563323975)","(27.799999237060547, 31.899999618530273, -20.200000762939453, -39.29999923706055)"
2021/06/10/18:45:37.744140,236177,1623343537,767651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.6335754394531, 362.67083740234375, 369.1943359375, 363.56494140625)","(-0.572239100933075, -0.7868287563323975, 0.7152988314628601, 0.7152988314628601)","(28.200000762939453, 31.799999237060547, -20.299999237060547, -39.29999923706055)"
2021/06/10/18:45:37.794527,236178,1623343537,817651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.5978088378906, 362.6278991699219, 369.2372741699219, 363.6078796386719)","(-0.6437689661979675, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(28.399999618530273, 31.5, -20.200000762939453, -39.0)"
2021/06/10/18:45:37.834762,236179,1623343537,867651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.5620422363281, 362.5921325683594, 369.2730407714844, 363.6436462402344)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7868287563323975)","(28.600000381469727, 31.200000762939453, -19.899999618530273, -38.79999923706055)"
2021/06/10/18:45:37.896650,236180,1623343537,917651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.5262756347656, 362.5563659667969, 369.3088073730469, 363.6865539550781)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7868287563323975)","(28.600000381469727, 31.100000381469727, -19.799999237060547, -38.599998474121094)"
2021/06/10/18:45:37.930401,236181,1623343537,967651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.4905090332031, 362.5205993652344, 369.3445739746094, 363.7223205566406)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7868287563323975)","(28.600000381469727, 31.100000381469727, -19.799999237060547, -38.5)"
2021/06/10/18:45:37.994966,236182,1623343538,17651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.4476013183594, 362.4848327636719, 369.3874816894531, 363.75091552734375)","(-0.7868287563323975, -0.7152988314628601, 0.7868287563323975, 0.6437689661979675)","(28.600000381469727, 31.200000762939453, -19.799999237060547, -38.70000076293945)"
2021/06/10/18:45:38.033436,236183,1623343538,67651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.4118347167969, 362.4490966796875, 369.4232482910156, 363.78668212890625)","(-0.7868287563323975, -0.7152988314628601, 0.7868287563323975, 0.6437689661979675)","(28.399999618530273, 31.299999237060547, -19.600000381469727, -38.900001525878906)"
2021/06/10/18:45:38.096457,236184,1623343538,117651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.3760681152344, 362.413330078125, 369.4590148925781, 363.82244873046875)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7152988314628601)","(28.200000762939453, 31.200000762939453, -19.299999237060547, -38.79999923706055)"
2021/06/10/18:45:38.131127,236185,1623343538,167651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.3403015136719, 362.3775634765625, 369.4947814941406, 363.85821533203125)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7152988314628601)","(28.100000381469727, 31.100000381469727, -19.200000762939453, -38.70000076293945)"
2021/06/10/18:45:38.192865,236186,1623343538,217651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.3045349121094, 362.341796875, 369.5376892089844, 363.89398193359375)","(-0.7152988314628601, -0.7152988314628601, 0.7868287563323975, 0.7152988314628601)","(27.899999618530273, 30.899999618530273, -18.899999618530273, -38.599998474121094)"
2021/06/10/18:45:38.231228,236187,1623343538,267651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.2687683105469, 362.2988586425781, 369.5734558105469, 363.92974853515625)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7152988314628601)","(27.799999237060547, 30.700000762939453, -18.5, -38.5)"
2021/06/10/18:45:38.295940,236188,1623343538,317651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.2258605957031, 362.270263671875, 369.6092224121094, 363.96551513671875)","(-0.7868287563323975, -0.7152988314628601, 0.7152988314628601, 0.7152988314628601)","(27.600000381469727, 30.5, -18.399999618530273, -38.400001525878906)"
2021/06/10/18:45:38.329830,236189,1623343538,367651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.1900939941406, 362.2344970703125, 369.6449890136719, 363.994140625)","(-0.7868287563323975, -0.6437689661979675, 0.7152988314628601, 0.6437689661979675)","(27.299999237060547, 30.5, -18.299999237060547, -38.5)"
2021/06/10/18:45:38.403851,236190,1623343538,417651103,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.1543273925781, 362.19873046875, 369.6807556152344, 364.0299072265625)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.6437689661979675)","(27.0, 30.5, -18.200000762939453, -38.70000076293945)"
2021/06/10/18:45:38.437787,236191,1623343538,467244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.1185607910156, 362.1629638671875, 369.7165222167969, 364.0656433105469)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7152988314628601)","(26.899999618530273, 30.399999618530273, -18.399999618530273, -39.0)"
2021/06/10/18:45:38.494653,236192,1623343538,517244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.0899658203125, 362.127197265625, 369.7522888183594, 364.0942687988281)","(-0.6437689661979675, -0.7152988314628601, 0.7152988314628601, 0.6437689661979675)","(26.700000762939453, 30.200000762939453, -19.0, -39.79999923706055)"
2021/06/10/18:45:38.529603,236193,1623343538,567244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.05419921875, 362.09857177734375, 369.7880554199219, 364.1371765136719)","(-0.6437689661979675, -0.6437689661979675, 0.7152988314628601, 0.7152988314628601)","(26.700000762939453, 30.200000762939453, -19.600000381469727, -40.400001525878906)"
2021/06/10/18:45:38.595524,236194,1623343538,617244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(366.02557373046875, 362.0699768066406, 369.8238220214844, 364.1729431152344)","(-0.6437689661979675, -0.572239100933075, 0.7152988314628601, 0.7868287563323975)","(26.600000381469727, 30.100000381469727, -20.299999237060547, -40.900001525878906)"
2021/06/10/18:45:38.631175,236195,1623343538,667244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.98980712890625, 362.0342102050781, 369.8667297363281, 364.21588134765625)","(-0.6437689661979675, -0.6437689661979675, 0.7868287563323975, 0.7868287563323975)","(26.399999618530273, 29.899999618530273, -20.899999618530273, -41.400001525878906)"
2021/06/10/18:45:38.692685,236196,1623343538,717244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.95404052734375, 362.0055847167969, 369.9096374511719, 364.25164794921875)","(-0.7152988314628601, -0.6437689661979675, 0.85835862159729, 0.7868287563323975)","(26.100000381469727, 29.799999237060547, -21.299999237060547, -41.900001525878906)"
2021/06/10/18:45:38.731234,236197,1623343538,767244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.9254455566406, 361.97698974609375, 369.95257568359375, 364.2945556640625)","(-0.6437689661979675, -0.572239100933075, 0.85835862159729, 0.7868287563323975)","(26.0, 29.899999618530273, -21.600000381469727, -42.29999923706055)"
2021/06/10/18:45:38.794664,236198,1623343538,817244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.8896789550781, 361.9483642578125, 369.9954833984375, 364.33746337890625)","(-0.6437689661979675, -0.572239100933075, 0.85835862159729, 0.85835862159729)","(26.0, 30.100000381469727, -21.600000381469727, -42.400001525878906)"
2021/06/10/18:45:38.829274,236199,1623343538,867244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.8610534667969, 361.91259765625, 370.03839111328125, 364.3875427246094)","(-0.6437689661979675, -0.6437689661979675, 0.85835862159729, 0.9298884868621826)","(25.799999237060547, 29.899999618530273, -21.399999618530273, -42.29999923706055)"
2021/06/10/18:45:38.892606,236200,1623343538,917244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.83245849609375, 361.8840026855469, 370.0884704589844, 364.4304504394531)","(-0.572239100933075, -0.6437689661979675, 0.9298884868621826, 0.9298884868621826)","(26.100000381469727, 30.100000381469727, -20.799999237060547, -41.70000076293945)"
2021/06/10/18:45:38.932599,236201,1623343538,967244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.8038330078125, 361.8553771972656, 370.1242370605469, 364.473388671875)","(-0.572239100933075, -0.572239100933075, 0.85835862159729, 0.85835862159729)","(26.399999618530273, 30.5, -20.299999237060547, -41.099998474121094)"
2021/06/10/18:45:38.994434,236202,1623343539,17244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.76806640625, 361.8267822265625, 370.1671447753906, 364.51629638671875)","(-0.6437689661979675, -0.572239100933075, 0.7868287563323975, 0.85835862159729)","(26.799999237060547, 31.0, -19.899999618530273, -40.599998474121094)"
2021/06/10/18:45:39.029009,236203,1623343539,67244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.7394714355469, 361.79815673828125, 370.2100830078125, 364.55206298828125)","(-0.6437689661979675, -0.572239100933075, 0.85835862159729, 0.7868287563323975)","(27.200000762939453, 31.5, -19.600000381469727, -40.29999923706055)"
2021/06/10/18:45:39.095667,236204,1623343539,117244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.7037048339844, 361.76239013671875, 370.245849609375, 364.594970703125)","(-0.6437689661979675, -0.6437689661979675, 0.7868287563323975, 0.7868287563323975)","(27.5, 31.799999237060547, -19.399999618530273, -40.099998474121094)"
2021/06/10/18:45:39.135208,236205,1623343539,167244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.6679382324219, 361.72662353515625, 370.2816162109375, 364.6307373046875)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.7868287563323975)","(27.299999237060547, 31.700000762939453, -19.100000381469727, -39.599998474121094)"
2021/06/10/18:45:39.193414,236206,1623343539,217244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.6321716308594, 361.6837158203125, 370.32452392578125, 364.66650390625)","(-0.7152988314628601, -0.7868287563323975, 0.7868287563323975, 0.7152988314628601)","(26.899999618530273, 31.200000762939453, -18.5, -39.099998474121094)"
2021/06/10/18:45:39.241479,236207,1623343539,267244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.5964050292969, 361.65509033203125, 370.36029052734375, 364.70941162109375)","(-0.7152988314628601, -0.7152988314628601, 0.7868287563323975, 0.7868287563323975)","(26.799999237060547, 31.100000381469727, -18.100000381469727, -38.900001525878906)"
2021/06/10/18:45:39.294027,236208,1623343539,317244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.5606384277344, 361.61932373046875, 370.39605712890625, 364.738037109375)","(-0.7152988314628601, -0.6437689661979675, 0.7152988314628601, 0.7152988314628601)","(26.799999237060547, 31.100000381469727, -18.0, -38.70000076293945)"
2021/06/10/18:45:39.330476,236209,1623343539,367244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.5320129394531, 361.58355712890625, 370.4246520996094, 364.7738037109375)","(-0.6437689661979675, -0.7152988314628601, 0.6437689661979675, 0.6437689661979675)","(26.700000762939453, 30.899999618530273, -18.0, -38.5)"
2021/06/10/18:45:39.392785,236210,1623343539,417244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.4891052246094, 361.54779052734375, 370.4604187011719, 364.8095703125)","(-0.7152988314628601, -0.7152988314628601, 0.6437689661979675, 0.7152988314628601)","(26.399999618530273, 30.5, -17.799999237060547, -38.29999923706055)"
2021/06/10/18:45:39.455984,236211,1623343539,467244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.4604797363281, 361.5120544433594, 370.4961853027344, 364.8381652832031)","(-0.7152988314628601, -0.7152988314628601, 0.7152988314628601, 0.6437689661979675)","(26.100000381469727, 30.200000762939453, -17.399999618530273, -38.0)"
2021/06/10/18:45:39.497200,236212,1623343539,517244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.4247131347656, 361.4834289550781, 370.5248107910156, 364.8739318847656)","(-0.6437689661979675, -0.6437689661979675, 0.6437689661979675, 0.6437689661979675)","(25.899999618530273, 30.100000381469727, -17.299999237060547, -37.900001525878906)"
2021/06/10/18:45:39.528615,236213,1623343539,567244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.3889465332031, 361.4548034667969, 370.55340576171875, 364.9025573730469)","(-0.7152988314628601, -0.572239100933075, 0.572239100933075, 0.6437689661979675)","(25.600000381469727, 30.200000762939453, -17.299999237060547, -38.0)"
2021/06/10/18:45:39.594965,236214,1623343539,617244050,base_link,"['wheel_FL_joint', 'wheel_RL_joint', 'wheel_FR_joint', 'wheel_RR_joint']","(365.3603515625, 361.42620849609375, 370.58917236328125, 364.9383239746094)","(-0.6437689661979675, -0.572239100933075, 0.6437689661979675, 0.6437689661979675)","(25.399999618530273, 30.299999237060547, -17.299999237060547, -37.900001525878906)"
