time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/06/10/18:46:26.961125,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:27.100972,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.164492,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.231882,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.288977,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:27.351022,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:27.469832,0.146153846154,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:27.596085,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.723476,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.794194,0.142307692308,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:27.831809,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:27.889552,0.138461538462,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.030551,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.170516,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.224534,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:28.286995,0.142307692308,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.344348,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:28.395636,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:28.533187,0.138461538462,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.671072,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.729294,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.793933,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:28.851629,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:28.913023,0.142307692308,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:29.010545,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:29.079424,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:29.130957,0.138461538462,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:29.198409,0.138461538462,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:29.266900,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:29.383625,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:29.439596,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:29.486654,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:29.541381,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:29.603522,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:29.666830,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:29.790872,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:29.911035,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:29.975310,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.068290,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:30.123463,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.179261,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:30.233772,0.138461538462,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:30.289466,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.426528,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.563632,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:30.704521,0.140802920851,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.753514,0.136951250173,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.808426,0.135468213745,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:30.867246,0.137732660331,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:30.930108,0.136415512457,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:30.980973,0.131762584279,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.032525,0.130455401553,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:31.090671,0.136086278426,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:31.151060,0.13443781644,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.217934,0.126294506345,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.270601,0.128283378616,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.328954,0.123778664356,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:31.392746,0.12204096643,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.509173,0.120509607822,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:31.560892,0.124541798053,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.612830,0.116810491657,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.665031,0.115787474328,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.715584,0.114533586736,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.767520,0.113148312962,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.816439,0.112129797243,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:31.870332,0.111272288816,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:31.921059,0.110286933066,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:31.975408,0.10914158382,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.047022,0.107943902875,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.095500,0.106882358027,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.144246,0.106703965716,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.195333,0.106703965716,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.273108,0.103861506587,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.324644,0.102361045574,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.370270,0.0990175744653,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:32.423024,0.100989982161,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:32.472745,0.100103078788,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.534885,0.0960967499395,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:32.592834,0.0952160265552,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:32.688712,0.0964146888152,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:32.795405,0.0922142052106,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:32.840479,0.0905748907656,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:32.946511,0.0896093317946,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:32.987038,0.0881776520236,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.040470,0.0876369867194,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.086475,0.0870204913972,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.164763,0.086105467704,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.219706,0.0850059886584,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.262566,0.0844452603203,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:33.360205,0.0833250477566,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:33.410670,0.0822040737793,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.461269,0.0817568187727,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.503556,0.0808502653423,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.552635,0.0802136357386,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.597968,0.0794508272451,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.659133,0.0789361262835,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.763710,0.0781774426361,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.871511,0.0764995183244,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:33.928716,0.0782012599928,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:33.970230,0.075483747586,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:34.015892,0.0770098321137,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.131991,0.0765884590985,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.169903,0.0757659917735,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.248408,0.0742748019177,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.282439,0.0715634003291,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.329452,0.0707882145216,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.376731,0.0702615445019,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.473011,0.0698204193013,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.564755,0.0687736394617,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.657604,0.0677340331841,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.708499,0.0663241846636,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.754174,0.0660304693752,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.805904,0.0655284071034,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.839330,0.065046375508,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.882749,0.0642882531813,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:34.930505,0.0637482353494,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:34.974066,0.0632404746063,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.018952,0.0626227463706,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.064898,0.0621693874175,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.112966,0.0618573296831,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:35.208489,0.0615026148509,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.248574,0.0607451730987,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.295961,0.0603146128553,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.351290,0.0597961906391,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:35.392846,0.0574421460489,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.441334,0.0570823409963,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.482939,0.0567389848681,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.527982,0.0562297510084,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.569169,0.0558054054667,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.609755,0.0552964653973,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:35.655666,0.0550030198351,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:35.717412,0.056181805358,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:35.763136,0.0558223217553,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:35.815013,0.0553512395,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:35.869076,0.0549468279648,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:35.958389,0.0546351798118,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:36.050713,0.0523720049325,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:36.147509,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.204588,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.247394,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.293210,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.344754,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.385456,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.428550,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.464766,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.508336,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.553819,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.596349,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.639337,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.691694,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.754480,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.798671,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.892570,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:36.984510,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.078511,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.169279,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.211295,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.316119,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.403060,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.445851,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.495012,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.542135,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.595322,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.643019,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.747362,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.831176,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.872610,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:37.925362,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.003628,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.047268,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.097467,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.155839,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.205798,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.249626,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.289351,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.328602,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.388668,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.427582,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.470562,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.520514,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.590800,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.624884,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.728767,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.791990,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.842232,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.883458,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:38.934941,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.038983,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.085859,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.142461,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.232974,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.290327,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:39.384268,0.0,0.0,0.0,0.0,0.0,-0.297655438192
2021/06/10/18:46:39.482973,0.0,0.0,0.0,0.0,0.0,-0.278206116504
2021/06/10/18:46:39.575567,0.0,0.0,0.0,0.0,0.0,-0.261285875707
2021/06/10/18:46:39.667744,0.0,0.0,0.0,0.0,0.0,-0.245100900654
2021/06/10/18:46:39.708276,0.0,0.0,0.0,0.0,0.0,-0.228391594942
2021/06/10/18:46:39.750090,0.0,0.0,0.0,0.0,0.0,-0.221204624181
2021/06/10/18:46:39.790402,0.0,0.0,0.0,0.0,0.0,-0.214379955238
2021/06/10/18:46:39.834924,0.0,0.0,0.0,0.0,0.0,-0.207736613171
2021/06/10/18:46:39.881214,0.0,0.0,0.0,0.0,0.0,-0.200617933259
2021/06/10/18:46:39.881335,0.0,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:39.922795,0.0,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:41.952702,0.0,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:42.213349,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.266182,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.323906,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.387084,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.450405,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.520655,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.564194,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.633272,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.690526,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.746710,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.808885,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:42.856639,0.15,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:42.918670,0.15,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:42.985900,0.146153846154,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:43.125966,0.146153846154,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:43.261037,0.142307692308,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:43.387168,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:43.516206,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:43.647477,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:43.772290,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:43.912430,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:43.971335,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.034100,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.094915,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.160332,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.290937,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.425083,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.479054,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.545216,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.684534,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.754878,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.815026,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:44.876726,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.038408,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.128448,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.233065,0.146153846154,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:45.285272,0.142307692308,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:45.346259,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.407061,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.471891,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:45.534503,0.15,0.0,0.0,0.0,0.0,-0.269491525424
2021/06/10/18:46:45.590907,0.15,0.0,0.0,0.0,0.0,-0.269491525424
2021/06/10/18:46:45.649275,0.146153846154,0.0,0.0,0.0,0.0,-0.269491525424
2021/06/10/18:46:45.777317,0.146153846154,0.0,0.0,0.0,0.0,-0.269491525424
2021/06/10/18:46:45.830815,0.15,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:45.890522,0.15,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:45.951042,0.146153846154,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:46.082734,0.146153846154,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:46.222899,0.142307692308,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:46.289206,0.15,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:46.435688,0.15,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:46.572644,0.15,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:46.647395,0.142307692308,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:46.704579,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:46.773499,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:46.836217,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:46.969057,0.146153846154,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:47.096845,0.142307692308,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:47.227526,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:47.287201,0.15,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.336347,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.392938,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.467491,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.520167,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:47.581288,0.15,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:47.633106,0.15,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:47.699482,0.15,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.750471,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.811454,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.873555,0.146153846154,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:47.938908,0.15,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:47.999205,0.146153846154,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:48.062962,0.15,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:48.123099,0.146153846154,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:48.189951,0.15,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:48.251978,0.146153846154,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:48.326252,0.15,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:48.376239,0.15,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:48.437610,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:48.522882,0.15,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:48.583549,0.15,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:48.643982,0.15,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:48.706809,0.146153846154,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:48.767143,0.146153846154,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:48.825312,0.142307692308,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:48.886269,0.142307692308,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:48.950026,0.15,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:49.009115,0.15,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:49.068868,0.15,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:49.127291,0.15,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:49.188507,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:49.251681,0.146153846154,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:49.312808,0.146153846154,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:49.382375,0.142307692308,0.0,0.0,0.0,0.0,-0.167796610169
2021/06/10/18:46:49.507052,0.15,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:49.646071,0.146153846154,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:49.706059,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:49.769313,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:49.824878,0.15,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:49.893439,0.15,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:49.954042,0.15,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:50.035211,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:50.091023,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:50.232465,0.142307692308,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:50.294668,0.15,0.0,0.0,0.0,0.0,-0.127118644068
2021/06/10/18:46:50.349228,0.15,0.0,0.0,0.0,0.0,-0.127118644068
2021/06/10/18:46:50.404108,0.146153846154,0.0,0.0,0.0,0.0,-0.127118644068
2021/06/10/18:46:50.544207,0.146153846154,0.0,0.0,0.0,0.0,-0.127118644068
